confidence_type,participant,bias_source,bias_direction,line_type,label,value
delayed,S150,baserate,long,long,s1_1,85
delayed,S150,baserate,long,long,s1_2,184
delayed,S150,baserate,long,long,s2_1,1
delayed,S150,baserate,long,long,s2_2,0
delayed,S150,baserate,long,short,s1_1,31
delayed,S150,baserate,long,short,s1_2,1
delayed,S150,baserate,long,short,s2_1,13
delayed,S150,baserate,long,short,s2_2,45
delayed,S150,baserate,short,long,s1_1,0
delayed,S150,baserate,short,long,s1_2,68
delayed,S150,baserate,short,long,s2_1,22
delayed,S150,baserate,short,long,s2_2,0
delayed,S150,baserate,short,short,s1_1,0
delayed,S150,baserate,short,short,s1_2,16
delayed,S150,baserate,short,short,s2_1,180
delayed,S150,baserate,short,short,s2_2,74
delayed,S151,mullerlyer,long,long,s1_1,31
delayed,S151,mullerlyer,long,long,s1_2,49
delayed,S151,mullerlyer,long,long,s2_1,33
delayed,S151,mullerlyer,long,long,s2_2,7
delayed,S151,mullerlyer,long,short,s1_1,11
delayed,S151,mullerlyer,long,short,s1_2,5
delayed,S151,mullerlyer,long,short,s2_1,69
delayed,S151,mullerlyer,long,short,s2_2,35
delayed,S151,mullerlyer,short,long,s1_1,43
delayed,S151,mullerlyer,short,long,s1_2,38
delayed,S151,mullerlyer,short,long,s2_1,27
delayed,S151,mullerlyer,short,long,s2_2,12
delayed,S151,mullerlyer,short,short,s1_1,9
delayed,S151,mullerlyer,short,short,s1_2,0
delayed,S151,mullerlyer,short,short,s2_1,46
delayed,S151,mullerlyer,short,short,s2_2,65
delayed,S152,payoff,long,long,s1_1,21
delayed,S152,payoff,long,long,s1_2,92
delayed,S152,payoff,long,long,s2_1,7
delayed,S152,payoff,long,long,s2_2,0
delayed,S152,payoff,long,short,s1_1,26
delayed,S152,payoff,long,short,s1_2,8
delayed,S152,payoff,long,short,s2_1,51
delayed,S152,payoff,long,short,s2_2,35
delayed,S152,payoff,short,long,s1_1,40
delayed,S152,payoff,short,long,s1_2,60
delayed,S152,payoff,short,long,s2_1,20
delayed,S152,payoff,short,long,s2_2,0
delayed,S152,payoff,short,short,s1_1,4
delayed,S152,payoff,short,short,s1_2,3
delayed,S152,payoff,short,short,s2_1,81
delayed,S152,payoff,short,short,s2_2,32
delayed,S153,baserate,long,long,s1_1,90
delayed,S153,baserate,long,long,s1_2,171
delayed,S153,baserate,long,long,s2_1,7
delayed,S153,baserate,long,long,s2_2,2
delayed,S153,baserate,long,short,s1_1,31
delayed,S153,baserate,long,short,s1_2,3
delayed,S153,baserate,long,short,s2_1,37
delayed,S153,baserate,long,short,s2_2,19
delayed,S153,baserate,short,long,s1_1,14
delayed,S153,baserate,short,long,s1_2,42
delayed,S153,baserate,short,long,s2_1,31
delayed,S153,baserate,short,long,s2_2,3
delayed,S153,baserate,short,short,s1_1,1
delayed,S153,baserate,short,short,s1_2,0
delayed,S153,baserate,short,short,s2_1,126
delayed,S153,baserate,short,short,s2_2,143
delayed,S154,mullerlyer,long,long,s1_1,21
delayed,S154,mullerlyer,long,long,s1_2,77
delayed,S154,mullerlyer,long,long,s2_1,13
delayed,S154,mullerlyer,long,long,s2_2,9
delayed,S154,mullerlyer,long,short,s1_1,19
delayed,S154,mullerlyer,long,short,s1_2,9
delayed,S154,mullerlyer,long,short,s2_1,44
delayed,S154,mullerlyer,long,short,s2_2,48
delayed,S154,mullerlyer,short,long,s1_1,52
delayed,S154,mullerlyer,short,long,s1_2,20
delayed,S154,mullerlyer,short,long,s2_1,23
delayed,S154,mullerlyer,short,long,s2_2,25
delayed,S154,mullerlyer,short,short,s1_1,11
delayed,S154,mullerlyer,short,short,s1_2,2
delayed,S154,mullerlyer,short,short,s2_1,32
delayed,S154,mullerlyer,short,short,s2_2,75
delayed,S155,payoff,long,long,s1_1,52
delayed,S155,payoff,long,long,s1_2,67
delayed,S155,payoff,long,long,s2_1,1
delayed,S155,payoff,long,long,s2_2,0
delayed,S155,payoff,long,short,s1_1,78
delayed,S155,payoff,long,short,s1_2,9
delayed,S155,payoff,long,short,s2_1,32
delayed,S155,payoff,long,short,s2_2,1
delayed,S155,payoff,short,long,s1_1,24
delayed,S155,payoff,short,long,s1_2,64
delayed,S155,payoff,short,long,s2_1,14
delayed,S155,payoff,short,long,s2_2,18
delayed,S155,payoff,short,short,s1_1,17
delayed,S155,payoff,short,short,s1_2,49
delayed,S155,payoff,short,short,s2_1,23
delayed,S155,payoff,short,short,s2_2,31
delayed,S156,baserate,long,long,s1_1,173
delayed,S156,baserate,long,long,s1_2,73
delayed,S156,baserate,long,long,s2_1,23
delayed,S156,baserate,long,long,s2_2,1
delayed,S156,baserate,long,short,s1_1,13
delayed,S156,baserate,long,short,s1_2,0
delayed,S156,baserate,long,short,s2_1,23
delayed,S156,baserate,long,short,s2_2,54
delayed,S156,baserate,short,long,s1_1,49
delayed,S156,baserate,short,long,s1_2,25
delayed,S156,baserate,short,long,s2_1,15
delayed,S156,baserate,short,long,s2_2,1
delayed,S156,baserate,short,short,s1_1,13
delayed,S156,baserate,short,short,s1_2,0
delayed,S156,baserate,short,short,s2_1,138
delayed,S156,baserate,short,short,s2_2,119
delayed,S157,mullerlyer,long,long,s1_1,6
delayed,S157,mullerlyer,long,long,s1_2,114
delayed,S157,mullerlyer,long,long,s2_1,0
delayed,S157,mullerlyer,long,long,s2_2,0
delayed,S157,mullerlyer,long,short,s1_1,35
delayed,S157,mullerlyer,long,short,s1_2,77
delayed,S157,mullerlyer,long,short,s2_1,8
delayed,S157,mullerlyer,long,short,s2_2,0
delayed,S157,mullerlyer,short,long,s1_1,10
delayed,S157,mullerlyer,short,long,s1_2,105
delayed,S157,mullerlyer,short,long,s2_1,4
delayed,S157,mullerlyer,short,long,s2_2,1
delayed,S157,mullerlyer,short,short,s1_1,27
delayed,S157,mullerlyer,short,short,s1_2,23
delayed,S157,mullerlyer,short,short,s2_1,45
delayed,S157,mullerlyer,short,short,s2_2,25
delayed,S158,baserate,long,long,s1_1,53
delayed,S158,baserate,long,long,s1_2,178
delayed,S158,baserate,long,long,s2_1,30
delayed,S158,baserate,long,long,s2_2,9
delayed,S158,baserate,long,short,s1_1,7
delayed,S158,baserate,long,short,s1_2,15
delayed,S158,baserate,long,short,s2_1,59
delayed,S158,baserate,long,short,s2_2,9
delayed,S158,baserate,short,long,s1_1,24
delayed,S158,baserate,short,long,s1_2,56
delayed,S158,baserate,short,long,s2_1,6
delayed,S158,baserate,short,long,s2_2,4
delayed,S158,baserate,short,short,s1_1,29
delayed,S158,baserate,short,short,s1_2,6
delayed,S158,baserate,short,short,s2_1,139
delayed,S158,baserate,short,short,s2_2,96
delayed,S159,mullerlyer,long,long,s1_1,25
delayed,S159,mullerlyer,long,long,s1_2,85
delayed,S159,mullerlyer,long,long,s2_1,7
delayed,S159,mullerlyer,long,long,s2_2,3
delayed,S159,mullerlyer,long,short,s1_1,23
delayed,S159,mullerlyer,long,short,s1_2,14
delayed,S159,mullerlyer,long,short,s2_1,56
delayed,S159,mullerlyer,long,short,s2_2,27
delayed,S159,mullerlyer,short,long,s1_1,31
delayed,S159,mullerlyer,short,long,s1_2,83
delayed,S159,mullerlyer,short,long,s2_1,6
delayed,S159,mullerlyer,short,long,s2_2,0
delayed,S159,mullerlyer,short,short,s1_1,25
delayed,S159,mullerlyer,short,short,s1_2,6
delayed,S159,mullerlyer,short,short,s2_1,56
delayed,S159,mullerlyer,short,short,s2_2,33
delayed,S160,payoff,long,long,s1_1,35
delayed,S160,payoff,long,long,s1_2,71
delayed,S160,payoff,long,long,s2_1,13
delayed,S160,payoff,long,long,s2_2,1
delayed,S160,payoff,long,short,s1_1,18
delayed,S160,payoff,long,short,s1_2,3
delayed,S160,payoff,long,short,s2_1,44
delayed,S160,payoff,long,short,s2_2,55
delayed,S160,payoff,short,long,s1_1,15
delayed,S160,payoff,short,long,s1_2,69
delayed,S160,payoff,short,long,s2_1,33
delayed,S160,payoff,short,long,s2_2,3
delayed,S160,payoff,short,short,s1_1,3
delayed,S160,payoff,short,short,s1_2,0
delayed,S160,payoff,short,short,s2_1,57
delayed,S160,payoff,short,short,s2_2,60
delayed,S161,baserate,long,long,s1_1,111
delayed,S161,baserate,long,long,s1_2,134
delayed,S161,baserate,long,long,s2_1,23
delayed,S161,baserate,long,long,s2_2,2
delayed,S161,baserate,long,short,s1_1,16
delayed,S161,baserate,long,short,s1_2,0
delayed,S161,baserate,long,short,s2_1,29
delayed,S161,baserate,long,short,s2_2,45
delayed,S161,baserate,short,long,s1_1,44
delayed,S161,baserate,short,long,s1_2,19
delayed,S161,baserate,short,long,s2_1,21
delayed,S161,baserate,short,long,s2_2,6
delayed,S161,baserate,short,short,s1_1,4
delayed,S161,baserate,short,short,s1_2,0
delayed,S161,baserate,short,short,s2_1,86
delayed,S161,baserate,short,short,s2_2,180
delayed,S162,baserate,long,long,s1_1,107
delayed,S162,baserate,long,long,s1_2,143
delayed,S162,baserate,long,long,s2_1,18
delayed,S162,baserate,long,long,s2_2,2
delayed,S162,baserate,long,short,s1_1,20
delayed,S162,baserate,long,short,s1_2,10
delayed,S162,baserate,long,short,s2_1,41
delayed,S162,baserate,long,short,s2_2,19
delayed,S162,baserate,short,long,s1_1,9
delayed,S162,baserate,short,long,s1_2,58
delayed,S162,baserate,short,long,s2_1,20
delayed,S162,baserate,short,long,s2_2,3
delayed,S162,baserate,short,short,s1_1,16
delayed,S162,baserate,short,short,s1_2,22
delayed,S162,baserate,short,short,s2_1,155
delayed,S162,baserate,short,short,s2_2,77
delayed,S163,mullerlyer,long,long,s1_1,17
delayed,S163,mullerlyer,long,long,s1_2,93
delayed,S163,mullerlyer,long,long,s2_1,3
delayed,S163,mullerlyer,long,long,s2_2,7
delayed,S163,mullerlyer,long,short,s1_1,17
delayed,S163,mullerlyer,long,short,s1_2,8
delayed,S163,mullerlyer,long,short,s2_1,10
delayed,S163,mullerlyer,long,short,s2_2,85
delayed,S163,mullerlyer,short,long,s1_1,23
delayed,S163,mullerlyer,short,long,s1_2,67
delayed,S163,mullerlyer,short,long,s2_1,13
delayed,S163,mullerlyer,short,long,s2_2,17
delayed,S163,mullerlyer,short,short,s1_1,9
delayed,S163,mullerlyer,short,short,s1_2,1
delayed,S163,mullerlyer,short,short,s2_1,15
delayed,S163,mullerlyer,short,short,s2_2,95
delayed,S164,baserate,long,long,s1_1,91
delayed,S164,baserate,long,long,s1_2,161
delayed,S164,baserate,long,long,s2_1,15
delayed,S164,baserate,long,long,s2_2,3
delayed,S164,baserate,long,short,s1_1,39
delayed,S164,baserate,long,short,s1_2,10
delayed,S164,baserate,long,short,s2_1,29
delayed,S164,baserate,long,short,s2_2,12
delayed,S164,baserate,short,long,s1_1,12
delayed,S164,baserate,short,long,s1_2,32
delayed,S164,baserate,short,long,s2_1,29
delayed,S164,baserate,short,long,s2_2,17
delayed,S164,baserate,short,short,s1_1,14
delayed,S164,baserate,short,short,s1_2,15
delayed,S164,baserate,short,short,s2_1,112
delayed,S164,baserate,short,short,s2_2,129
delayed,S165,payoff,long,long,s1_1,16
delayed,S165,payoff,long,long,s1_2,104
delayed,S165,payoff,long,long,s2_1,0
delayed,S165,payoff,long,long,s2_2,0
delayed,S165,payoff,long,short,s1_1,62
delayed,S165,payoff,long,short,s1_2,5
delayed,S165,payoff,long,short,s2_1,34
delayed,S165,payoff,long,short,s2_2,19
delayed,S165,payoff,short,long,s1_1,22
delayed,S165,payoff,short,long,s1_2,69
delayed,S165,payoff,short,long,s2_1,29
delayed,S165,payoff,short,long,s2_2,0
delayed,S165,payoff,short,short,s1_1,1
delayed,S165,payoff,short,short,s1_2,0
delayed,S165,payoff,short,short,s2_1,56
delayed,S165,payoff,short,short,s2_2,63
delayed,S166,mullerlyer,long,long,s1_1,30
delayed,S166,mullerlyer,long,long,s1_2,88
delayed,S166,mullerlyer,long,long,s2_1,2
delayed,S166,mullerlyer,long,long,s2_2,0
delayed,S166,mullerlyer,long,short,s1_1,53
delayed,S166,mullerlyer,long,short,s1_2,10
delayed,S166,mullerlyer,long,short,s2_1,30
delayed,S166,mullerlyer,long,short,s2_2,27
delayed,S166,mullerlyer,short,long,s1_1,50
delayed,S166,mullerlyer,short,long,s1_2,7
delayed,S166,mullerlyer,short,long,s2_1,52
delayed,S166,mullerlyer,short,long,s2_2,11
delayed,S166,mullerlyer,short,short,s1_1,3
delayed,S166,mullerlyer,short,short,s1_2,0
delayed,S166,mullerlyer,short,short,s2_1,44
delayed,S166,mullerlyer,short,short,s2_2,73
delayed,S167,baserate,long,long,s1_1,117
delayed,S167,baserate,long,long,s1_2,136
delayed,S167,baserate,long,long,s2_1,17
delayed,S167,baserate,long,long,s2_2,0
delayed,S167,baserate,long,short,s1_1,18
delayed,S167,baserate,long,short,s1_2,12
delayed,S167,baserate,long,short,s2_1,56
delayed,S167,baserate,long,short,s2_2,4
delayed,S167,baserate,short,long,s1_1,12
delayed,S167,baserate,short,long,s1_2,52
delayed,S167,baserate,short,long,s2_1,24
delayed,S167,baserate,short,long,s2_2,2
delayed,S167,baserate,short,short,s1_1,5
delayed,S167,baserate,short,short,s1_2,4
delayed,S167,baserate,short,short,s2_1,141
delayed,S167,baserate,short,short,s2_2,120
delayed,S168,baserate,long,long,s1_1,103
delayed,S168,baserate,long,long,s1_2,155
delayed,S168,baserate,long,long,s2_1,11
delayed,S168,baserate,long,long,s2_2,1
delayed,S168,baserate,long,short,s1_1,17
delayed,S168,baserate,long,short,s1_2,2
delayed,S168,baserate,long,short,s2_1,42
delayed,S168,baserate,long,short,s2_2,29
delayed,S168,baserate,short,long,s1_1,58
delayed,S168,baserate,short,long,s1_2,1
delayed,S168,baserate,short,long,s2_1,22
delayed,S168,baserate,short,long,s2_2,9
delayed,S168,baserate,short,short,s1_1,9
delayed,S168,baserate,short,short,s1_2,1
delayed,S168,baserate,short,short,s2_1,104
delayed,S168,baserate,short,short,s2_2,156
delayed,S169,mullerlyer,long,long,s1_1,44
delayed,S169,mullerlyer,long,long,s1_2,54
delayed,S169,mullerlyer,long,long,s2_1,19
delayed,S169,mullerlyer,long,long,s2_2,3
delayed,S169,mullerlyer,long,short,s1_1,21
delayed,S169,mullerlyer,long,short,s1_2,12
delayed,S169,mullerlyer,long,short,s2_1,46
delayed,S169,mullerlyer,long,short,s2_2,41
delayed,S169,mullerlyer,short,long,s1_1,44
delayed,S169,mullerlyer,short,long,s1_2,61
delayed,S169,mullerlyer,short,long,s2_1,9
delayed,S169,mullerlyer,short,long,s2_2,6
delayed,S169,mullerlyer,short,short,s1_1,15
delayed,S169,mullerlyer,short,short,s1_2,4
delayed,S169,mullerlyer,short,short,s2_1,57
delayed,S169,mullerlyer,short,short,s2_2,44
delayed,S170,payoff,long,long,s1_1,37
delayed,S170,payoff,long,long,s1_2,78
delayed,S170,payoff,long,long,s2_1,3
delayed,S170,payoff,long,long,s2_2,2
delayed,S170,payoff,long,short,s1_1,49
delayed,S170,payoff,long,short,s1_2,5
delayed,S170,payoff,long,short,s2_1,17
delayed,S170,payoff,long,short,s2_2,49
delayed,S170,payoff,short,long,s1_1,23
delayed,S170,payoff,short,long,s1_2,80
delayed,S170,payoff,short,long,s2_1,17
delayed,S170,payoff,short,long,s2_2,0
delayed,S170,payoff,short,short,s1_1,11
delayed,S170,payoff,short,short,s1_2,9
delayed,S170,payoff,short,short,s2_1,76
delayed,S170,payoff,short,short,s2_2,24
delayed,S171,baserate,long,long,s1_1,124
delayed,S171,baserate,long,long,s1_2,125
delayed,S171,baserate,long,long,s2_1,20
delayed,S171,baserate,long,long,s2_2,1
delayed,S171,baserate,long,short,s1_1,20
delayed,S171,baserate,long,short,s1_2,2
delayed,S171,baserate,long,short,s2_1,34
delayed,S171,baserate,long,short,s2_2,34
delayed,S171,baserate,short,long,s1_1,23
delayed,S171,baserate,short,long,s1_2,45
delayed,S171,baserate,short,long,s2_1,13
delayed,S171,baserate,short,long,s2_2,9
delayed,S171,baserate,short,short,s1_1,16
delayed,S171,baserate,short,short,s1_2,29
delayed,S171,baserate,short,short,s2_1,102
delayed,S171,baserate,short,short,s2_2,123
delayed,S172,mullerlyer,long,long,s1_1,22
delayed,S172,mullerlyer,long,long,s1_2,95
delayed,S172,mullerlyer,long,long,s2_1,2
delayed,S172,mullerlyer,long,long,s2_2,1
delayed,S172,mullerlyer,long,short,s1_1,32
delayed,S172,mullerlyer,long,short,s1_2,36
delayed,S172,mullerlyer,long,short,s2_1,32
delayed,S172,mullerlyer,long,short,s2_2,20
delayed,S172,mullerlyer,short,long,s1_1,28
delayed,S172,mullerlyer,short,long,s1_2,64
delayed,S172,mullerlyer,short,long,s2_1,11
delayed,S172,mullerlyer,short,long,s2_2,17
delayed,S172,mullerlyer,short,short,s1_1,16
delayed,S172,mullerlyer,short,short,s1_2,34
delayed,S172,mullerlyer,short,short,s2_1,18
delayed,S172,mullerlyer,short,short,s2_2,52
delayed,S173,payoff,long,long,s1_1,18
delayed,S173,payoff,long,long,s1_2,92
delayed,S173,payoff,long,long,s2_1,9
delayed,S173,payoff,long,long,s2_2,1
delayed,S173,payoff,long,short,s1_1,26
delayed,S173,payoff,long,short,s1_2,9
delayed,S173,payoff,long,short,s2_1,21
delayed,S173,payoff,long,short,s2_2,64
delayed,S173,payoff,short,long,s1_1,34
delayed,S173,payoff,short,long,s1_2,58
delayed,S173,payoff,short,long,s2_1,26
delayed,S173,payoff,short,long,s2_2,2
delayed,S173,payoff,short,short,s1_1,7
delayed,S173,payoff,short,short,s1_2,0
delayed,S173,payoff,short,short,s2_1,39
delayed,S173,payoff,short,short,s2_2,74
delayed,S174,baserate,long,long,s1_1,65
delayed,S174,baserate,long,long,s1_2,159
delayed,S174,baserate,long,long,s2_1,43
delayed,S174,baserate,long,long,s2_2,3
delayed,S174,baserate,long,short,s1_1,15
delayed,S174,baserate,long,short,s1_2,31
delayed,S174,baserate,long,short,s2_1,36
delayed,S174,baserate,long,short,s2_2,8
delayed,S174,baserate,short,long,s1_1,45
delayed,S174,baserate,short,long,s1_2,9
delayed,S174,baserate,short,long,s2_1,25
delayed,S174,baserate,short,long,s2_2,11
delayed,S174,baserate,short,short,s1_1,30
delayed,S174,baserate,short,short,s1_2,0
delayed,S174,baserate,short,short,s2_1,92
delayed,S174,baserate,short,short,s2_2,148
delayed,S175,mullerlyer,long,long,s1_1,48
delayed,S175,mullerlyer,long,long,s1_2,52
delayed,S175,mullerlyer,long,long,s2_1,15
delayed,S175,mullerlyer,long,long,s2_2,5
delayed,S175,mullerlyer,long,short,s1_1,24
delayed,S175,mullerlyer,long,short,s1_2,8
delayed,S175,mullerlyer,long,short,s2_1,30
delayed,S175,mullerlyer,long,short,s2_2,58
delayed,S175,mullerlyer,short,long,s1_1,35
delayed,S175,mullerlyer,short,long,s1_2,72
delayed,S175,mullerlyer,short,long,s2_1,12
delayed,S175,mullerlyer,short,long,s2_2,1
delayed,S175,mullerlyer,short,short,s1_1,25
delayed,S175,mullerlyer,short,short,s1_2,12
delayed,S175,mullerlyer,short,short,s2_1,31
delayed,S175,mullerlyer,short,short,s2_2,52
delayed,S176,payoff,long,long,s1_1,39
delayed,S176,payoff,long,long,s1_2,79
delayed,S176,payoff,long,long,s2_1,2
delayed,S176,payoff,long,long,s2_2,0
delayed,S176,payoff,long,short,s1_1,33
delayed,S176,payoff,long,short,s1_2,8
delayed,S176,payoff,long,short,s2_1,40
delayed,S176,payoff,long,short,s2_2,39
delayed,S176,payoff,short,long,s1_1,35
delayed,S176,payoff,short,long,s1_2,60
delayed,S176,payoff,short,long,s2_1,24
delayed,S176,payoff,short,long,s2_2,1
delayed,S176,payoff,short,short,s1_1,2
delayed,S176,payoff,short,short,s1_2,2
delayed,S176,payoff,short,short,s2_1,75
delayed,S176,payoff,short,short,s2_2,41
delayed,S177,baserate,long,long,s1_1,77
delayed,S177,baserate,long,long,s1_2,177
delayed,S177,baserate,long,long,s2_1,14
delayed,S177,baserate,long,long,s2_2,2
delayed,S177,baserate,long,short,s1_1,32
delayed,S177,baserate,long,short,s1_2,28
delayed,S177,baserate,long,short,s2_1,24
delayed,S177,baserate,long,short,s2_2,6
delayed,S177,baserate,short,long,s1_1,10
delayed,S177,baserate,short,long,s1_2,18
delayed,S177,baserate,short,long,s2_1,30
delayed,S177,baserate,short,long,s2_2,32
delayed,S177,baserate,short,short,s1_1,4
delayed,S177,baserate,short,short,s1_2,3
delayed,S177,baserate,short,short,s2_1,134
delayed,S177,baserate,short,short,s2_2,129
delayed,S178,payoff,long,long,s1_1,87
delayed,S178,payoff,long,long,s1_2,17
delayed,S178,payoff,long,long,s2_1,13
delayed,S178,payoff,long,long,s2_2,3
delayed,S178,payoff,long,short,s1_1,41
delayed,S178,payoff,long,short,s1_2,4
delayed,S178,payoff,long,short,s2_1,34
delayed,S178,payoff,long,short,s2_2,41
delayed,S178,payoff,short,long,s1_1,18
delayed,S178,payoff,short,long,s1_2,47
delayed,S178,payoff,short,long,s2_1,31
delayed,S178,payoff,short,long,s2_2,24
delayed,S178,payoff,short,short,s1_1,2
delayed,S178,payoff,short,short,s1_2,9
delayed,S178,payoff,short,short,s2_1,43
delayed,S178,payoff,short,short,s2_2,66
delayed,S179,baserate,long,long,s1_1,66
delayed,S179,baserate,long,long,s1_2,184
delayed,S179,baserate,long,long,s2_1,13
delayed,S179,baserate,long,long,s2_2,7
delayed,S179,baserate,long,short,s1_1,9
delayed,S179,baserate,long,short,s1_2,28
delayed,S179,baserate,long,short,s2_1,16
delayed,S179,baserate,long,short,s2_2,37
delayed,S179,baserate,short,long,s1_1,26
delayed,S179,baserate,short,long,s1_2,44
delayed,S179,baserate,short,long,s2_1,10
delayed,S179,baserate,short,long,s2_2,10
delayed,S179,baserate,short,short,s1_1,18
delayed,S179,baserate,short,short,s1_2,17
delayed,S179,baserate,short,short,s2_1,41
delayed,S179,baserate,short,short,s2_2,194
delayed,S180,payoff,long,long,s1_1,32
delayed,S180,payoff,long,long,s1_2,83
delayed,S180,payoff,long,long,s2_1,5
delayed,S180,payoff,long,long,s2_2,0
delayed,S180,payoff,long,short,s1_1,41
delayed,S180,payoff,long,short,s1_2,1
delayed,S180,payoff,long,short,s2_1,40
delayed,S180,payoff,long,short,s2_2,38
delayed,S180,payoff,short,long,s1_1,56
delayed,S180,payoff,short,long,s1_2,55
delayed,S180,payoff,short,long,s2_1,8
delayed,S180,payoff,short,long,s2_2,1
delayed,S180,payoff,short,short,s1_1,9
delayed,S180,payoff,short,short,s1_2,0
delayed,S180,payoff,short,short,s2_1,45
delayed,S180,payoff,short,short,s2_2,66
delayed,S181,baserate,long,long,s1_1,53
delayed,S181,baserate,long,long,s1_2,184
delayed,S181,baserate,long,long,s2_1,28
delayed,S181,baserate,long,long,s2_2,5
delayed,S181,baserate,long,short,s1_1,4
delayed,S181,baserate,long,short,s1_2,3
delayed,S181,baserate,long,short,s2_1,17
delayed,S181,baserate,long,short,s2_2,66
delayed,S181,baserate,short,long,s1_1,12
delayed,S181,baserate,short,long,s1_2,49
delayed,S181,baserate,short,long,s2_1,25
delayed,S181,baserate,short,long,s2_2,4
delayed,S181,baserate,short,short,s1_1,9
delayed,S181,baserate,short,short,s1_2,6
delayed,S181,baserate,short,short,s2_1,79
delayed,S181,baserate,short,short,s2_2,176
delayed,S182,mullerlyer,long,long,s1_1,38
delayed,S182,mullerlyer,long,long,s1_2,50
delayed,S182,mullerlyer,long,long,s2_1,20
delayed,S182,mullerlyer,long,long,s2_2,12
delayed,S182,mullerlyer,long,short,s1_1,8
delayed,S182,mullerlyer,long,short,s1_2,11
delayed,S182,mullerlyer,long,short,s2_1,28
delayed,S182,mullerlyer,long,short,s2_2,73
delayed,S182,mullerlyer,short,long,s1_1,47
delayed,S182,mullerlyer,short,long,s1_2,12
delayed,S182,mullerlyer,short,long,s2_1,42
delayed,S182,mullerlyer,short,long,s2_2,19
delayed,S182,mullerlyer,short,short,s1_1,2
delayed,S182,mullerlyer,short,short,s1_2,0
delayed,S182,mullerlyer,short,short,s2_1,29
delayed,S182,mullerlyer,short,short,s2_2,89
delayed,S183,baserate,long,long,s1_1,105
delayed,S183,baserate,long,long,s1_2,143
delayed,S183,baserate,long,long,s2_1,22
delayed,S183,baserate,long,long,s2_2,0
delayed,S183,baserate,long,short,s1_1,18
delayed,S183,baserate,long,short,s1_2,8
delayed,S183,baserate,long,short,s2_1,45
delayed,S183,baserate,long,short,s2_2,19
delayed,S183,baserate,short,long,s1_1,35
delayed,S183,baserate,short,long,s1_2,35
delayed,S183,baserate,short,long,s2_1,20
delayed,S183,baserate,short,long,s2_2,0
delayed,S183,baserate,short,short,s1_1,24
delayed,S183,baserate,short,short,s1_2,4
delayed,S183,baserate,short,short,s2_1,109
delayed,S183,baserate,short,short,s2_2,133
delayed,S184,mullerlyer,long,long,s1_1,32
delayed,S184,mullerlyer,long,long,s1_2,84
delayed,S184,mullerlyer,long,long,s2_1,3
delayed,S184,mullerlyer,long,long,s2_2,1
delayed,S184,mullerlyer,long,short,s1_1,34
delayed,S184,mullerlyer,long,short,s1_2,12
delayed,S184,mullerlyer,long,short,s2_1,66
delayed,S184,mullerlyer,long,short,s2_2,8
delayed,S184,mullerlyer,short,long,s1_1,40
delayed,S184,mullerlyer,short,long,s1_2,49
delayed,S184,mullerlyer,short,long,s2_1,29
delayed,S184,mullerlyer,short,long,s2_2,2
delayed,S184,mullerlyer,short,short,s1_1,28
delayed,S184,mullerlyer,short,short,s1_2,7
delayed,S184,mullerlyer,short,short,s2_1,41
delayed,S184,mullerlyer,short,short,s2_2,44
delayed,S185,payoff,long,long,s1_1,45
delayed,S185,payoff,long,long,s1_2,74
delayed,S185,payoff,long,long,s2_1,0
delayed,S185,payoff,long,long,s2_2,1
delayed,S185,payoff,long,short,s1_1,54
delayed,S185,payoff,long,short,s1_2,6
delayed,S185,payoff,long,short,s2_1,21
delayed,S185,payoff,long,short,s2_2,39
delayed,S185,payoff,short,long,s1_1,16
delayed,S185,payoff,short,long,s1_2,49
delayed,S185,payoff,short,long,s2_1,53
delayed,S185,payoff,short,long,s2_2,2
delayed,S185,payoff,short,short,s1_1,0
delayed,S185,payoff,short,short,s1_2,0
delayed,S185,payoff,short,short,s2_1,59
delayed,S185,payoff,short,short,s2_2,61
delayed,S186,baserate,long,long,s1_1,134
delayed,S186,baserate,long,long,s1_2,94
delayed,S186,baserate,long,long,s2_1,38
delayed,S186,baserate,long,long,s2_2,4
delayed,S186,baserate,long,short,s1_1,29
delayed,S186,baserate,long,short,s1_2,5
delayed,S186,baserate,long,short,s2_1,42
delayed,S186,baserate,long,short,s2_2,14
delayed,S186,baserate,short,long,s1_1,7
delayed,S186,baserate,short,long,s1_2,25
delayed,S186,baserate,short,long,s2_1,10
delayed,S186,baserate,short,long,s2_2,48
delayed,S186,baserate,short,short,s1_1,13
delayed,S186,baserate,short,short,s1_2,13
delayed,S186,baserate,short,short,s2_1,39
delayed,S186,baserate,short,short,s2_2,205
delayed,S187,payoff,long,long,s1_1,6
delayed,S187,payoff,long,long,s1_2,114
delayed,S187,payoff,long,long,s2_1,0
delayed,S187,payoff,long,long,s2_2,0
delayed,S187,payoff,long,short,s1_1,20
delayed,S187,payoff,long,short,s1_2,21
delayed,S187,payoff,long,short,s2_1,55
delayed,S187,payoff,long,short,s2_2,24
delayed,S187,payoff,short,long,s1_1,14
delayed,S187,payoff,short,long,s1_2,94
delayed,S187,payoff,short,long,s2_1,8
delayed,S187,payoff,short,long,s2_2,4
delayed,S187,payoff,short,short,s1_1,4
delayed,S187,payoff,short,short,s1_2,12
delayed,S187,payoff,short,short,s2_1,76
delayed,S187,payoff,short,short,s2_2,28
delayed,S188,mullerlyer,long,long,s1_1,54
delayed,S188,mullerlyer,long,long,s1_2,47
